win,year,song,artist,genre_category,genre,genre_count_old,genre_Count_from2005,inverse_score,number_of_weeks,old_popularity,artist_rank,lastfm,lastfm_rank,youtube,youtube_rank,new_total_count,rankby_total_count,groupby_10
0,1970,You Keep Me Hangin' On/Hurt So Bad,Jackie DeShannon,6,Rock,3655,1990,5,1,8035,145,8,7989,7326,6155,7334,6467,8
0,1967,Dancin' Out Of My Heart,Ronnie Dove,8,Traditional,811,12088,28,3,6966,65,19,7825,7300,6159,7319,6468,8
0,1960,Got A Girl,The Four Preps,5,Pop,1235,13616,411,10,3190,188,2886,4406,4432,6743,7318,6469,8
0,1959,Boom-A-Dip-Dip,Stan Robinson,0,Alternative & Punk,58,5730,43,4,6657,1186,24,7766,7292,6160,7316,6470,8
0,1964,The Ferris Wheel,The Everly Brothers,6,Rock,3655,1990,117,6,5667,24,3384,4233,3921,6867,7305,6471,8
0,1959,"Oh, What A Fool",The Impalas,6,Rock,3655,1990,41,5,6702,787,1052,5436,6253,6343,7305,6472,8
0,1967,It's So Hard Being A Loser,The Contours,9,Urban,1891,19436,55,3,6438,240,2360,4611,4945,6605,7305,6473,8
0,1968,I Worry About You,Joe Simon,6,Rock,3655,1990,3,1,8242,105,128,7045,7169,6177,7297,6474,8
0,1960,Pink Chiffon,Mitchell Torok,8,Traditional,811,12088,244,9,4489,805,91,7251,7196,6172,7287,6475,8
0,1960,Comin' Down With Love,Mel Gadson,5,Pop,1235,13616,87,5,6008,2292,616,5936,6666,6266,7282,6476,8
0,1961,For My Baby,Brook Benton,6,Rock,3655,1990,319,8,3865,6,2697,4478,4581,6703,7278,6477,8
0,1965,Summer Wind,Wayne Newton,5,Pop,1235,13616,61,4,6341,252,1656,4975,5615,6449,7271,6478,8
0,1963,The Little Boy,Tony Bennett,5,Pop,1235,13616,307,9,3966,54,52,7502,7216,6168,7268,6479,8
0,1958,Topsy I,Cozy Cole,3,Jazz,298,81,558,13,2374,614,687,5837,6576,6280,7263,6480,8
0,1960,Is There Any Chance,Marty Robbins,8,Traditional,811,12088,508,12,2615,69,698,5822,6564,6282,7262,6481,8
0,1961,"Ain't It, Baby",The Miracles,9,Urban,1891,19436,221,6,4676,52,67,7396,7187,6175,7254,6482,8
0,1965,Break Up,Del Shannon,6,Rock,3655,1990,16,3,7415,107,3357,4247,3868,6876,7225,6483,8
0,1958,Let's Go Steady For The Summer,The Three G's,5,Pop,1235,13616,93,3,5948,1481,12,7937,7212,6169,7224,6484,8
0,1962,Lovesick Blues,Floyd Cramer,8,Traditional,811,12088,38,3,6752,201,6141,3623,1074,7894,7215,6485,8
0,1961,Take A Fool's Advice,Nat King Cole,5,Pop,1235,13616,126,7,5585,28,503,6090,6707,6255,7210,6486,8
0,1969,Big In Vegas,Buck Owens and The Buckaroos,8,Traditional,811,12088,1,1,8346,526,6304,3598,891,7978,7195,6487,8
0,1968,The Impossible Dream,The Hesitations,9,Urban,1891,19436,346,8,3636,521,24,7759,7168,6178,7192,6488,8
0,1964,Roses Are Red My Love,The You Know Who Group!,6,Rock,3655,1990,403,9,3242,1266,1,8200,7190,6174,7191,6489,8
0,1968,"Ready, Willing and Able",The American Breed,6,Rock,3655,1990,34,3,6831,384,178,6864,7000,6213,7178,6490,8
0,1960,"Far, Far Away",Don Gibson,8,Traditional,811,12088,94,5,5927,153,4720,3888,2458,7320,7178,6491,8
0,1962,He Knows I Love Him Too Much,The Paris Sisters,6,Rock,3655,1990,446,10,2970,514,2526,4536,4642,6688,7168,6492,8
0,1966,Fly Me To The Moon,Sam & Bill,6,Rock,3655,1990,3,1,8203,737,88,7262,7077,6196,7165,6493,8
0,1960,The Brigade Of Broken Hearts,Paul Evans,6,Rock,3655,1990,68,4,6227,615,95,7230,7068,6201,7163,6494,8
0,1967,Misty Blue,Eddy Arnold,8,Traditional,811,12088,304,8,3990,102,306,6485,6836,6235,7142,6495,8
0,1963,Summer's Comin',Kirby St. Romain,5,Pop,1235,13616,244,7,4494,2354,294,6510,6843,6233,7137,6496,8
0,1968,Cinderella Sunshine,Paul Revere & The Raiders Featuring Mark Lindsay,6,Rock,3655,1990,220,6,4683,138,2334,4625,4785,6646,7119,6497,8
0,1970,Soul Shake,Delaney & Bonnie & Friends,6,Rock,3655,1990,373,8,3441,989,887,5614,6229,6348,7116,6498,8
0,1967,Go-Go Girl,Lee Dorsey,9,Urban,1891,19436,182,6,5003,231,5828,3681,1279,7793,7107,6499,8
0,1964,California Bound,Ronny And The Daytonas,6,Rock,3655,1990,117,5,5660,411,807,5696,6298,6332,7105,6500,8
0,1969,Goin' Out Of My Head/Forget To Remember,Frank Sinatra,6,Rock,3655,1990,61,4,6343,14,0,8376,7105,6186,7105,6501,8
0,1966,I Know You Better Than That,Bobby Goldsboro,6,Rock,3655,1990,180,5,5025,51,26,7728,7073,6199,7099,6502,8
0,1959,You Went Back On Your Word,Clyde McPhatter,9,Urban,1891,19436,77,3,6132,117,199,6798,6899,6225,7098,6503,8
0,1962,Count Every Star,Linda Scott,5,Pop,1235,13616,379,10,3395,173,2455,4564,4642,6687,7097,6504,8
0,1960,You Don't Want My Love,Andy Williams,5,Pop,1235,13616,162,7,5212,16,387,6305,6705,6257,7092,6505,8
0,1963,Saturday Sunshine,Burt Bacharach,5,Pop,1235,13616,17,3,7365,1028,3214,4290,3867,6877,7081,6506,8
0,1966,River Deep-Mountain High,Ike & Tina Turner Featuring Tina,6,Rock,3655,1990,31,4,6896,1716,0,8304,7073,6198,7073,6507,8
0,1963,Dear Abby,The Hearts,9,Urban,1891,19436,15,3,7462,1420,1049,5438,6020,6378,7069,6508,8
0,1962,Stranger On The Shore,The Drifters,9,Urban,1891,19436,28,1,6973,22,2839,4416,4227,6790,7066,6509,8
0,1961,It's Your World,Marty Robbins,8,Traditional,811,12088,228,9,4625,69,2260,4665,4800,6639,7060,6510,8
0,1966,Safe And Sound,Fontella Bass,9,Urban,1891,19436,1,1,8367,456,5937,3657,1119,7872,7056,6511,8
0,1962,Conscience,James Darren,6,Rock,3655,1990,697,10,1793,296,914,5582,6139,6361,7053,6512,8
0,1968,My Shy Violet,The Mills Brothers,5,Pop,1235,13616,164,7,5185,525,987,5496,6050,6376,7037,6513,8
0,1969,"Friend, Lover, Woman, Wife",O.C. Smith,9,Urban,1891,19436,370,9,3453,245,98,7210,6932,6220,7030,6514,8
0,1962,Too Bad,Ben E. King,9,Urban,1891,19436,25,2,7075,83,536,6042,6481,6298,7017,6515,8
0,1959,Funny,Jesse Belvin,9,Urban,1891,19436,39,4,6748,1061,89,7258,6925,6221,7014,6516,8
0,1968,The Story Of Rock And Roll,The Turtles,6,Rock,3655,1990,252,6,4412,99,5094,3814,1919,7503,7013,6517,8
0,1970,Don't Let The Music Slip Away,Archie Bell & The Drells,6,Rock,3655,1990,1,1,8342,194,2399,4587,4611,6696,7010,6518,8
0,1960,The Last One To Know,The Fleetwoods,6,Rock,3655,1990,5,1,8063,166,4310,3976,2689,7238,6999,6519,8
0,1964,The Boy With The Beatle Hair,The Swans,6,Rock,3655,1990,38,4,6759,1497,1241,5269,5752,6424,6993,6520,8
0,1969,From Both Sides Now,Dion,6,Rock,3655,1990,20,2,7254,64,1684,4956,5300,6515,6984,6521,8
0,1962,Lover Come Back To Me,The Cleftones,6,Rock,3655,1990,6,1,7947,625,538,6038,6441,6305,6979,6522,8
0,1968,Funky North Philly,Bill Cosby,4,Other,226,1250,30,3,6936,478,1027,5467,5944,6392,6971,6523,8
0,1965,Anytime At All,Frank Sinatra,5,Pop,1235,13616,250,6,4429,14,56,7473,6904,6224,6960,6524,8
0,1967,Believe In Me Baby - Part I,Jesse James,9,Urban,1891,19436,9,1,7778,2287,1,8210,6944,6219,6945,6525,8
0,1967,Show Business,Lou Rawls,9,Urban,1891,19436,323,7,3830,158,2245,4674,4697,6672,6942,6526,8
0,1968,Fire,Five By Five,1,Classical,18,13,252,7,4409,1677,3137,4311,3784,6897,6921,6527,8
1,1962,Amor,Roger Williams,5,Pop,1235,13616,31,4,6904,131,307,6482,6602,6276,6909,6528,8
0,1964,Listen Lonely Girl,Johnny Mathis,5,Pop,1235,13616,204,8,4826,31,26,7734,6878,6228,6904,6529,8
0,1969,Traces/Memories Medley,The Lettermen,6,Rock,3655,1990,345,8,3641,92,182,6858,6719,6251,6901,6530,8
0,1964,Summer Means Fun,Bruce & Terry,6,Rock,3655,1990,98,5,5891,928,2439,4573,4458,6736,6897,6531,8
0,1965,Crystal Chandelier,Vic Dana,5,Pop,1235,13616,305,7,3983,116,1855,4860,5036,6575,6891,6532,8
0,1966,What Am I Going To Do Without Your Love,Martha & The Vandellas,9,Urban,1891,19436,114,5,5701,121,2339,4622,4530,6716,6869,6533,8
0,1958,You're A Sweetheart,Little Willie John,9,Urban,1891,19436,65,4,6280,162,1880,4853,4979,6593,6859,6534,8
0,1958,Well I'm Your Man,Johnny Tillotson,6,Rock,3655,1990,17,3,7384,36,1946,4821,4912,6618,6858,6535,8
0,1965,Did You Ever,The Hullaballoos,6,Rock,3655,1990,87,6,6019,752,169,6893,6688,6263,6857,6536,8
0,1965,The Barracuda,Alvin Cash & The Crawlers,9,Urban,1891,19436,248,7,4454,1057,214,6748,6632,6271,6846,6537,8
0,1965,The Revolution Kind,Sonny,6,Rock,3655,1990,116,4,5678,739,242,6671,6596,6277,6838,6538,8
0,1964,Thank You Baby,The Shirelles,6,Rock,3655,1990,175,7,5070,43,4880,3854,1940,7493,6820,6539,8
0,1958,Jealousy,Kitty Wells,8,Traditional,811,12088,32,2,6877,2353,568,5995,6246,6346,6814,6540,8
0,1967,Jump Back,King Curtis,9,Urban,1891,19436,177,6,5051,412,1172,5326,5633,6445,6805,6541,8
0,1968,I Can't Turn You Loose,The Chambers Brothers,9,Urban,1891,19436,414,8,3172,610,5056,3819,1747,7579,6803,6542,8
0,1968,In Some Time,Ronnie Dove,8,Traditional,811,12088,5,3,8022,65,73,7357,6728,6250,6801,6543,8
0,1967,Get The Message,Brian Hyland,6,Rock,3655,1990,20,2,7258,55,1826,4869,4970,6594,6796,6544,8
0,1968,Understanding,Ray Charles,9,Urban,1891,19436,422,12,3128,8,3952,4060,2833,7187,6785,6545,8
0,1968,Breaking Up Is Hard To Do,The Happenings,6,Rock,3655,1990,127,5,5573,228,1957,4817,4802,6637,6759,6546,8
0,1967,I Had A Dream,Paul Revere & The Raiders Featuring Mark Lindsay,6,Rock,3655,1990,578,9,2274,138,6108,3631,647,8085,6755,6547,8
0,1959,Wont'cha Come Home,Lloyd Price and His Orchestra,6,Rock,3655,1990,367,10,3489,199,0,8253,6755,6245,6755,6548,8
0,1958,Moon Talk,Perry Como,5,Pop,1235,13616,509,9,2612,103,5236,3784,1514,7665,6750,6549,8
0,1970,Drop By My Place,Little Carl Carlton,9,Urban,1891,19436,99,6,5874,818,481,6138,6269,6340,6750,6550,8
0,1965,He's A Lover,Mary Wells,9,Urban,1891,19436,84,4,6050,57,361,6377,6388,6316,6749,6551,8
0,1961,"I Like It Like That, Part 1",Chris Kenner,9,Urban,1891,19436,1188,17,314,991,2059,4771,4688,6676,6747,6552,8
0,1968,Up To My Neck In High Muddy Water,Linda Ronstadt & The Stone Poneys,5,Pop,1235,13616,16,2,7436,2371,2,8139,6745,6247,6747,6553,8
0,1963,8 X 10,Bill Anderson,8,Traditional,811,12088,215,6,4732,477,1762,4917,4982,6591,6744,6554,8
0,1961,Son-In-Law,Louise Brown,5,Pop,1235,13616,62,5,6317,2299,68,7389,6672,6265,6740,6555,8
1,1967,Soul Man,Ramsey Lewis,3,Jazz,298,81,249,6,4446,247,3451,4208,3286,7044,6737,6556,8
0,1967,"Another Day, Another Heartache",The 5th Dimension,6,Rock,3655,1990,224,6,4652,93,5300,3773,1437,7700,6737,6557,8
0,1961,Anybody But Me,Brenda Lee,8,Traditional,811,12088,494,9,2691,4,4495,3937,2236,7395,6731,6558,8
0,1959,Happy Anniversary,The Four Lads,5,Pop,1235,13616,59,5,6377,367,87,7270,6638,6270,6725,6559,8
0,1958,Happy Years,The Diamonds,5,Pop,1235,13616,97,4,5899,362,2942,4379,3781,6900,6723,6560,8
0,1965,You Can Have Her,The Righteous Brothers,6,Rock,3655,1990,130,5,5542,90,2634,4502,4089,6820,6723,6561,8
0,1962,Dear Ivan,Jimmy Dean,8,Traditional,811,12088,426,7,3102,221,2293,4650,4424,6744,6717,6562,8
0,1962,Does He Mean That Much To You?,Eddy Arnold,6,Rock,3655,1990,3,1,8222,102,4,8061,6711,6253,6715,6563,8
0,1966,Please Say You're Fooling,Ray Charles and his Orchestra,9,Urban,1891,19436,181,6,5014,71,2,8127,6713,6252,6715,6564,8
0,1966,Good Time Charlie,Bobby Bland,8,Traditional,811,12088,102,6,5839,26,765,5751,5949,6390,6714,6565,8
0,1959,I Love An Angel,Little Bill and The Bluenotes,6,Rock,3655,1990,162,6,5204,2342,13,7924,6700,6260,6713,6566,8
0,1960,Riverboat,Faron Young,8,Traditional,811,12088,48,3,6559,484,5047,3822,1663,7610,6710,6567,8
0,1970,Check Yourself,I.A.P. Co. (the Italian Asphalt & Pavement Company),9,Urban,1891,19436,6,2,8005,1718,1,8167,6700,6259,6701,6568,8
0,1963,Treat My Baby Good,Bobby Darin,6,Rock,3655,1990,373,9,3436,9,811,5694,5889,6398,6700,6569,8
0,1967,Stout-Hearted Men,Barbra Streisand,5,Pop,1235,13616,18,2,7337,178,841,5660,5859,6406,6700,6570,8
0,1963,Did You Have A Happy Birthday?,Paul Anka,5,Pop,1235,13616,33,3,6861,20,10,7957,6689,6262,6699,6571,8
0,1965,A Lifetime Of Loneliness,Jackie DeShannon,6,Rock,3655,1990,175,6,5069,145,5449,3749,1247,7808,6696,6572,8
0,1959,Candy Apple Red,Bonnie Guitar,8,Traditional,811,12088,8,2,7797,911,222,6720,6464,6301,6686,6573,8
0,1967,Making Memories,Frankie Laine,5,Pop,1235,13616,382,8,3378,219,233,6692,6450,6304,6683,6574,8
0,1967,I'll Do It For You,Toussaint McCall,9,Urban,1891,19436,89,4,5985,1127,1470,5096,5196,6537,6666,6575,8
0,1965,I'm Over You,Jan Bradley,9,Urban,1891,19436,20,3,7229,1088,1244,5265,5419,6495,6663,6576,8
0,1967,Melancholy Music Man,The Righteous Brothers,6,Rock,3655,1990,267,6,4295,90,1902,4842,4758,6653,6660,6577,8
0,1961,(Dance The) Mess Around,Chubby Checker,6,Rock,3655,1990,405,7,3220,27,27,7717,6626,6272,6653,6578,8
0,1969,Hallways Of My Mind,The Dells,4,Other,226,1250,24,4,7109,113,201,6790,6440,6306,6641,6579,8
0,1964,Hey Little One,J. Frank Wilson and The Cavaliers,6,Rock,3655,1990,29,2,6945,1063,284,6548,6355,6322,6639,6580,8
0,1960,Do You Mind?,Andy Williams,5,Pop,1235,13616,141,7,5426,16,692,5832,5945,6391,6637,6581,8
0,1970,Mill Valley,Miss Abrams And The Strawberry Point School Third Grade Class,4,Other,226,1250,30,3,6935,2046,2,8118,6623,6273,6625,6582,8
0,1959,Just As Much As Ever,Bob Beckham,0,Alternative & Punk,58,5730,981,21,806,948,232,6696,6389,6315,6621,6583,8
0,1964,I Found A Love Oh What A Love,Jo Ann & Troy,5,Pop,1235,13616,147,6,5357,2208,111,7132,6496,6293,6607,6584,8
0,1960,Side Car Cycle,Charlie Ryan and the Timberline Riders,8,Traditional,811,12088,79,6,6106,1042,17,7855,6588,6279,6605,6585,8
0,1960,I Wish I'd Never Been Born,Patti Page,5,Pop,1235,13616,233,7,4589,38,33,7661,6571,6281,6604,6586,8
0,1959,Private Eye,The Olympics,6,Rock,3655,1990,6,1,7957,129,354,6390,6246,6345,6600,6587,8
0,1963,"Que Sera, Sera (Whatever Will Be, Will Be)",The High Keyes,9,Urban,1891,19436,341,9,3665,1423,146,6970,6450,6303,6596,6588,8
0,1962,Drown In My Own Tears,Don Shirley,6,Rock,3655,1990,1,1,8385,1668,188,6831,6408,6310,6596,6589,8
0,1961,I Wanna Thank You,Bobby Rydell,6,Rock,3655,1990,539,9,2464,30,2027,4785,4562,6705,6589,6590,8
0,1965,Sad Tomorrows,Trini Lopez,6,Rock,3655,1990,7,1,7936,141,284,6551,6297,6333,6581,6591,8
0,1969,We Must Be In Love,Five Stairsteps & Cubie,9,Urban,1891,19436,29,3,6964,446,5865,3673,705,8058,6570,6592,8
0,1959,I Know,Perry Como,5,Pop,1235,13616,292,9,4097,103,5536,3737,1032,7907,6568,6593,8
0,1959,Gee,George Hamilton IV,8,Traditional,811,12088,120,7,5642,503,54,7488,6508,6290,6562,6594,8
0,1963,Darkest Street In Town,Jimmy Clanton,9,Urban,1891,19436,80,4,6094,156,132,7037,6430,6308,6562,6595,8
0,1968,Night Fo' Last,Shorty Long,9,Urban,1891,19436,93,4,5943,693,1065,5418,5494,6479,6559,6596,8
0,1965,"If You Really Want Me To, I'll Go",The Ron-Dels,4,Other,226,1250,4,1,8097,1544,36,7624,6512,6289,6548,6597,8
0,1958,Prisoner's Song,Warren Storm,5,Pop,1235,13616,31,2,6902,1149,2020,4787,4523,6721,6543,6598,8
1,1967,What Now My Love,Mitch Ryder,6,Rock,3655,1990,371,7,3451,442,0,8303,6541,6284,6541,6599,8
0,1967,Up-Up And Away,Hugh Masekela,8,Traditional,811,12088,198,8,4879,516,2369,4604,4153,6809,6522,6600,8
0,1963,Watch Your Step,Brooks O'Dell,9,Urban,1891,19436,289,9,4128,1942,910,5592,5611,6451,6521,6601,8
0,1963,Your Baby's Gone Surfin',Duane Eddy,6,Rock,3655,1990,13,2,7567,249,2137,4726,4375,6753,6512,6602,8
0,1968,Unchained Melody,The Sweet Inspirations,9,Urban,1891,19436,130,5,5539,357,684,5840,5826,6409,6510,6603,8
0,1959,Good Rockin' Tonight,Pat Boone,4,Other,226,1250,217,8,4713,19,249,6654,6261,6341,6510,6604,8
0,1967,Watch The Flowers Grow,The 4 Seasons Featuring the Sound of Frankie Valli,6,Rock,3655,1990,390,7,3321,97,0,8310,6506,6291,6506,6605,9
0,1962,Poor Little Puppet,Cathy Carroll,6,Rock,3655,1990,24,3,7110,1969,1228,5283,5266,6525,6494,6606,9
0,1962,Broken Heart,The Fiestas,6,Rock,3655,1990,69,6,6220,824,1356,5178,5138,6551,6494,6607,9
0,1965,Little Miss Sad,The Five Emprees,6,Rock,3655,1990,106,6,5783,1348,491,6115,5988,6382,6479,6608,9
0,1966,It's Over,Jimmie Rodgers,6,Rock,3655,1990,318,7,3874,67,934,5559,5545,6467,6479,6609,9
0,1966,Baby What Do You Want Me To Do,Barbara Lewis,9,Urban,1891,19436,138,6,5455,198,1080,5402,5397,6497,6477,6610,9
0,1968,Rainbow Ride,Andy Kim,6,Rock,3655,1990,246,7,4474,254,1047,5443,5429,6492,6476,6611,9
0,1969,Playgirl,Thee Prophets,6,Rock,3655,1990,275,8,4245,1262,583,5973,5876,6401,6459,6612,9
0,1959,Wicked Ruby,Danny Zella and his Zell Rocks,6,Rock,3655,1990,79,5,6111,1915,985,5499,5454,6489,6439,6613,9
0,1969,Something's On Her Mind,The 4 Seasons,6,Rock,3655,1990,3,1,8240,98,2266,4661,4169,6803,6435,6614,9
0,1958,Big Daddy,Jill Corey,3,Jazz,298,81,6,2,7980,2285,35,7645,6398,6312,6433,6615,9
0,1959,Fog Cutter,The Frantics,6,Rock,3655,1990,8,1,7849,578,2586,4522,3841,6881,6427,6616,9
0,1965,The Girl From Peyton Place,Dickey Lee,8,Traditional,811,12088,117,6,5661,366,30,7688,6397,6313,6427,6617,9
0,1968,Smell Of Incense,Southwest F.O.B.,6,Rock,3655,1990,139,5,5443,2117,3402,4219,3025,7127,6427,6618,9
0,1962,Doin' The Continental Walk,Danny & The Juniors,6,Rock,3655,1990,8,1,7832,307,344,6410,6082,6371,6426,6619,9
0,1963,Snap Your Fingers,Barbara Lewis,9,Urban,1891,19436,110,5,5746,198,2091,4757,4334,6762,6425,6620,9
0,1963,Hobo Flats - Part I,Jimmy Smith,3,Jazz,298,81,114,6,5709,159,1,8174,6422,6309,6423,6621,9
1,1961,Up A Lazy River,Si Zentner And His Orchestra,3,Jazz,298,81,387,9,3341,2128,41,7585,6377,6319,6418,6622,9
0,1970,Grover Henson Feels Forgotten,Bill Cosby,4,Other,226,1250,80,3,6097,478,1487,5086,4921,6613,6408,6623,9
0,1961,Go On Home,Patti Page,5,Pop,1235,13616,312,8,3927,38,340,6418,6066,6375,6406,6624,9
0,1968,No One Knows,Every Mothers' Son,6,Rock,3655,1990,9,3,7777,541,83,7292,6317,6331,6400,6625,9
0,1960,Jambalaya,Bobby Comstock And The Counts,3,Jazz,298,81,29,4,6960,973,59,7455,6339,6327,6398,6626,9
0,1958,I Want To Be Happy Cha Cha,The Tommy Dorsey Orchestra Starring Warren Covington,3,Jazz,298,81,60,3,6351,1308,59,7452,6338,6328,6397,6627,9
0,1960,Ain't Gonna Be That Way,Marv Johnson,9,Urban,1891,19436,79,7,6105,218,771,5743,5617,6447,6388,6628,9
0,1964,My Buddy Seat,The Hondells,6,Rock,3655,1990,29,4,6961,564,289,6527,6097,6368,6386,6629,9
0,1961,I Lied To My Heart,The Enchanters,3,Jazz,298,81,7,2,7895,826,311,6468,6070,6374,6381,6630,9
0,1960,Shortnin' Bread,Paul Chaplain and his Emeralds,0,Alternative & Punk,58,5730,69,4,6222,1996,1137,5362,5217,6533,6354,6631,9
0,1961,Hold Back The Tears,The Delacardos,9,Urban,1891,19436,80,5,6095,1463,622,5928,5723,6429,6345,6632,9
0,1970,I Gotta Let You Go,Martha Reeves & The Vandellas,9,Urban,1891,19436,18,3,7354,274,4755,3879,1589,7639,6344,6633,9
0,1961,The Graduation Song... Pomp And Circumstance,Adrian Kimberly,5,Pop,1235,13616,250,5,4439,1850,22,7790,6319,6330,6341,6634,9
0,1962,Yield Not To Temptation,Bobby Bland,8,Traditional,811,12088,219,8,4697,26,4497,3936,1838,7537,6335,6635,9
0,1965,Darling Take Me Back,Lenny Welch,6,Rock,3655,1990,146,6,5373,260,73,7356,6253,6342,6326,6636,9
0,1967,I Want You To Be My Baby,Ellie Greenwich,6,Rock,3655,1990,35,3,6829,1600,1537,5060,4777,6648,6314,6637,9
0,1967,I Got To Go Back (And Watch That Little Girl Dance),The McCoys,6,Rock,3655,1990,101,5,5852,234,1029,5465,5283,6518,6312,6638,9
0,1962,Father Knows Best,The Radiants,7,Soundtrack,42,208,1,1,8354,922,1029,5463,5267,6524,6296,6639,9
0,1963,I'm In Love Again,Rick Nelson,6,Rock,3655,1990,150,6,5322,49,543,6032,5739,6428,6282,6640,9
0,1960,Heartbreak (It's Hurtin' Me),Jon Thomas and Orchestra,5,Pop,1235,13616,293,10,4078,2220,25,7738,6251,6344,6276,6641,9
0,1962,The Rains Came,Big Sambo and The House Wreckers,4,Other,226,1250,91,7,5976,1782,1319,5205,4955,6598,6274,6642,9
0,1964,Congratulations,Rick Nelson,6,Rock,3655,1990,170,5,5117,49,446,6194,5825,6410,6271,6643,9
0,1964,That's Really Some Good,Rufus & Carla,9,Urban,1891,19436,18,2,7332,770,4875,3855,1391,7733,6266,6644,9
0,1966,I Only Have Eyes For You,The Lettermen,6,Rock,3655,1990,120,6,5634,92,5128,3805,1130,7868,6258,6645,9
0,1966,Let's Call It A Day Girl,The Razor's Edge,4,Other,226,1250,127,7,5567,1523,35,7642,6215,6351,6250,6646,9
0,1964,Be My Girl,The Four-Evers,6,Rock,3655,1990,76,4,6136,1311,16,7862,6229,6349,6245,6647,9
0,1959,Miss You,Jaye P. Morgan,5,Pop,1235,13616,75,5,6154,594,65,7408,6176,6356,6241,6648,9
0,1965,Looking With My Eyes,Dionne Warwick,5,Pop,1235,13616,191,8,4925,12,3918,4068,2323,7364,6241,6649,9
0,1966,Young Love,Lesley Gore,6,Rock,3655,1990,241,6,4522,77,2752,4454,3485,6988,6237,6650,9
0,1960,Theme From Adventures In Paradise,Jerry Byrd,6,Rock,3655,1990,4,1,8158,1051,465,6158,5758,6423,6223,6651,9
0,1960,A Perfect Love,Frankie Avalon,6,Rock,3655,1990,239,6,4541,53,2207,4698,4015,6839,6222,6652,9
0,1963,Boss Guitar,Duane Eddy and the Rebelettes,6,Rock,3655,1990,513,9,2588,1024,4294,3978,1927,7500,6221,6653,9
0,1962,Air Travel,Ray And Bob,4,Other,226,1250,2,1,8308,2088,468,6154,5748,6426,6216,6654,9
0,1959,Trust In Me,Patti Page,5,Pop,1235,13616,332,9,3741,38,292,6519,5920,6396,6212,6655,9
0,1967,I Dig You Baby,Jerry Butler,9,Urban,1891,19436,248,9,4456,33,2464,4559,3743,6913,6207,6656,9
0,1963,Shirl Girl,Wayne Newton And The Newton Brothers,5,Pop,1235,13616,161,7,5217,696,1,8202,6206,6353,6207,6657,9
0,1964,Till The End Of Time,The Ray Charles Singers,3,Jazz,298,81,35,3,6816,337,111,7134,6090,6369,6201,6658,9
0,1970,The Funniest Thing,Dennis Yost And The Classics IV,6,Rock,3655,1990,158,5,5247,495,23,7778,6165,6359,6188,6659,9
0,1962,Theme From Hatari!,Henry Mancini And His Orchestra,5,Pop,1235,13616,17,4,7392,175,2314,4637,3831,6886,6145,6660,9
0,1967,Stranded In The Middle Of Noplace,The Righteous Brothers,6,Rock,3655,1990,86,4,6026,90,371,6354,5774,6419,6145,6661,9
0,1963,Sweet Impossible You,Brenda Lee,8,Traditional,811,12088,95,5,5921,4,1399,5144,4739,6657,6138,6662,9
0,1958,So Much,Little Anthony And The Imperials,6,Rock,3655,1990,18,2,7326,106,2900,4396,3224,7065,6124,6663,9
0,1965,Hawaii Honeymoon,The Waikikis,8,Traditional,811,12088,28,4,6987,1032,23,7770,6101,6366,6124,6664,9
1,1964,People,Nat King Cole,5,Pop,1235,13616,1,1,8355,28,1376,5162,4748,6656,6124,6665,9
0,1969,Zazueira (Za-zoo-wher-a),Herb Alpert & The Tijuana Brass,5,Pop,1235,13616,93,5,5947,91,2,8111,6121,6364,6123,6666,9
0,1960,Ruby Duby Du From Key Witness,Charles Wolcott,6,Rock,3655,1990,220,7,4682,1964,183,6853,5939,6394,6122,6667,9
0,1959,I Dig Girls,Bobby Rydell,6,Rock,3655,1990,225,6,4647,30,2025,4786,4085,6824,6110,6668,9
0,1961,Everybody's Gotta Pay Some Dues,The Miracles,9,Urban,1891,19436,240,8,4535,52,4916,3844,1187,7841,6103,6669,9
0,1961,My Heart's On Fire,Billy Bland,5,Pop,1235,13616,24,4,7107,433,1768,4913,4315,6768,6083,6670,9
0,1962,Village Of Love,Nathaniel Mayer And The Fabulous Twilights,6,Rock,3655,1990,656,12,1964,2077,189,6823,5888,6399,6077,6671,9
